[INFO]: current net device: eth0, ip: 172.28.0.131
[INFO]: paddle job envs:
POD_IP=job-11ee553228d6cd2ff9f0a9fbb9498e8a-trainer-0.job-11ee553228d6cd2ff9f0a9fbb9498e8a
PADDLE_PORT=12345
PADDLE_TRAINER_ID=0
PADDLE_TRAINERS_NUM=1
PADDLE_USE_CUDA=1
NCCL_SOCKET_IFNAME=eth0
PADDLE_IS_LOCAL=1
OUTPUT_PATH=/root/paddlejob/workspace/output
LOCAL_LOG_PATH=/root/paddlejob/workspace/log
LOCAL_MOUNT_PATH=/mnt/code_20210903091521,/mnt/datasets_20210903091522
JOB_ID=job-11ee553228d6cd2ff9f0a9fbb9498e8a
TRAINING_ROLE=TRAINER
[INFO]: user command: python run.py
[INFO]: start trainer
~/paddlejob/workspace/code /mnt
2021-09-03 17:36:50 [INFO]	[TRAIN] epoch: 98, iter: 36190/40000, loss: 0.5601, lr: 0.001205, batch_cost: 0.8192, reader_cost: 0.00021, ips: 2.4413 samples/sec | ETA 00:52:01
2021-09-03 17:36:58 [INFO]	[TRAIN] epoch: 98, iter: 36200/40000, loss: 0.6221, lr: 0.001202, batch_cost: 0.8080, reader_cost: 0.00021, ips: 2.4751 samples/sec | ETA 00:51:10
2021-09-03 17:37:06 [INFO]	[TRAIN] epoch: 98, iter: 36210/40000, loss: 0.5810, lr: 0.001200, batch_cost: 0.7944, reader_cost: 0.00021, ips: 2.5177 samples/sec | ETA 00:50:10
2021-09-03 17:37:14 [INFO]	[TRAIN] epoch: 98, iter: 36220/40000, loss: 0.5952, lr: 0.001197, batch_cost: 0.8008, reader_cost: 0.00022, ips: 2.4975 samples/sec | ETA 00:50:27
2021-09-03 17:37:22 [INFO]	[TRAIN] epoch: 98, iter: 36230/40000, loss: 0.5576, lr: 0.001194, batch_cost: 0.8097, reader_cost: 0.00021, ips: 2.4700 samples/sec | ETA 00:50:52
2021-09-03 17:37:30 [INFO]	[TRAIN] epoch: 98, iter: 36240/40000, loss: 0.6011, lr: 0.001191, batch_cost: 0.7971, reader_cost: 0.00021, ips: 2.5092 samples/sec | ETA 00:49:56
2021-09-03 17:37:38 [INFO]	[TRAIN] epoch: 98, iter: 36250/40000, loss: 0.6101, lr: 0.001188, batch_cost: 0.7942, reader_cost: 0.00021, ips: 2.5181 samples/sec | ETA 00:49:38
2021-09-03 17:37:46 [INFO]	[TRAIN] epoch: 98, iter: 36260/40000, loss: 0.6299, lr: 0.001185, batch_cost: 0.7957, reader_cost: 0.00020, ips: 2.5134 samples/sec | ETA 00:49:36
2021-09-03 17:37:53 [INFO]	[TRAIN] epoch: 98, iter: 36270/40000, loss: 0.5569, lr: 0.001182, batch_cost: 0.7952, reader_cost: 0.00021, ips: 2.5151 samples/sec | ETA 00:49:26
2021-09-03 17:38:01 [INFO]	[TRAIN] epoch: 98, iter: 36280/40000, loss: 0.6891, lr: 0.001180, batch_cost: 0.8019, reader_cost: 0.00021, ips: 2.4941 samples/sec | ETA 00:49:43
2021-09-03 17:38:09 [INFO]	[TRAIN] epoch: 98, iter: 36290/40000, loss: 0.6764, lr: 0.001177, batch_cost: 0.7937, reader_cost: 0.00022, ips: 2.5197 samples/sec | ETA 00:49:04
2021-09-03 17:38:17 [INFO]	[TRAIN] epoch: 98, iter: 36300/40000, loss: 0.5086, lr: 0.001174, batch_cost: 0.7982, reader_cost: 0.00020, ips: 2.5056 samples/sec | ETA 00:49:13
2021-09-03 17:38:25 [INFO]	[TRAIN] epoch: 98, iter: 36310/40000, loss: 0.6113, lr: 0.001171, batch_cost: 0.7981, reader_cost: 0.00021, ips: 2.5059 samples/sec | ETA 00:49:05
2021-09-03 17:38:33 [INFO]	[TRAIN] epoch: 98, iter: 36320/40000, loss: 0.5807, lr: 0.001168, batch_cost: 0.7976, reader_cost: 0.00021, ips: 2.5076 samples/sec | ETA 00:48:55
2021-09-03 17:38:41 [INFO]	[TRAIN] epoch: 98, iter: 36330/40000, loss: 0.6701, lr: 0.001165, batch_cost: 0.7988, reader_cost: 0.00021, ips: 2.5039 samples/sec | ETA 00:48:51
2021-09-03 17:38:49 [INFO]	[TRAIN] epoch: 98, iter: 36340/40000, loss: 0.5566, lr: 0.001162, batch_cost: 0.8002, reader_cost: 0.00021, ips: 2.4995 samples/sec | ETA 00:48:48
2021-09-03 17:38:57 [INFO]	[TRAIN] epoch: 98, iter: 36350/40000, loss: 0.6250, lr: 0.001160, batch_cost: 0.7997, reader_cost: 0.00020, ips: 2.5011 samples/sec | ETA 00:48:38
2021-09-03 17:39:05 [INFO]	[TRAIN] epoch: 98, iter: 36360/40000, loss: 0.5643, lr: 0.001157, batch_cost: 0.7974, reader_cost: 0.00021, ips: 2.5080 samples/sec | ETA 00:48:22
2021-09-03 17:39:13 [INFO]	[TRAIN] epoch: 98, iter: 36370/40000, loss: 0.6569, lr: 0.001154, batch_cost: 0.7933, reader_cost: 0.00021, ips: 2.5212 samples/sec | ETA 00:47:59
2021-09-03 17:39:21 [INFO]	[TRAIN] epoch: 98, iter: 36380/40000, loss: 0.6424, lr: 0.001151, batch_cost: 0.8042, reader_cost: 0.00021, ips: 2.4869 samples/sec | ETA 00:48:31
2021-09-03 17:39:29 [INFO]	[TRAIN] epoch: 98, iter: 36390/40000, loss: 0.5723, lr: 0.001148, batch_cost: 0.8079, reader_cost: 0.00021, ips: 2.4755 samples/sec | ETA 00:48:36
2021-09-03 17:39:37 [INFO]	[TRAIN] epoch: 98, iter: 36400/40000, loss: 0.6019, lr: 0.001145, batch_cost: 0.7962, reader_cost: 0.00021, ips: 2.5120 samples/sec | ETA 00:47:46
2021-09-03 17:39:45 [INFO]	[TRAIN] epoch: 98, iter: 36410/40000, loss: 0.5930, lr: 0.001142, batch_cost: 0.8010, reader_cost: 0.00020, ips: 2.4970 samples/sec | ETA 00:47:55
2021-09-03 17:39:53 [INFO]	[TRAIN] epoch: 98, iter: 36420/40000, loss: 0.6312, lr: 0.001140, batch_cost: 0.7977, reader_cost: 0.00021, ips: 2.5072 samples/sec | ETA 00:47:35
2021-09-03 17:40:01 [INFO]	[TRAIN] epoch: 98, iter: 36430/40000, loss: 0.5538, lr: 0.001137, batch_cost: 0.7879, reader_cost: 0.00021, ips: 2.5384 samples/sec | ETA 00:46:52
2021-09-03 17:40:09 [INFO]	[TRAIN] epoch: 98, iter: 36440/40000, loss: 0.5919, lr: 0.001134, batch_cost: 0.7904, reader_cost: 0.00021, ips: 2.5305 samples/sec | ETA 00:46:53
2021-09-03 17:40:17 [INFO]	[TRAIN] epoch: 98, iter: 36450/40000, loss: 0.5625, lr: 0.001131, batch_cost: 0.7871, reader_cost: 0.00015, ips: 2.5411 samples/sec | ETA 00:46:34
2021-09-03 17:40:28 [INFO]	[TRAIN] epoch: 99, iter: 36460/40000, loss: 0.6161, lr: 0.001128, batch_cost: 1.1482, reader_cost: 0.22720, ips: 1.7419 samples/sec | ETA 01:07:44
2021-09-03 17:40:37 [INFO]	[TRAIN] epoch: 99, iter: 36470/40000, loss: 0.6510, lr: 0.001125, batch_cost: 0.8312, reader_cost: 0.00036, ips: 2.4063 samples/sec | ETA 00:48:53
2021-09-03 17:40:45 [INFO]	[TRAIN] epoch: 99, iter: 36480/40000, loss: 0.5946, lr: 0.001122, batch_cost: 0.8084, reader_cost: 0.00022, ips: 2.4739 samples/sec | ETA 00:47:25
2021-09-03 17:40:53 [INFO]	[TRAIN] epoch: 99, iter: 36490/40000, loss: 0.6252, lr: 0.001120, batch_cost: 0.8029, reader_cost: 0.00023, ips: 2.4908 samples/sec | ETA 00:46:58
2021-09-03 17:41:01 [INFO]	[TRAIN] epoch: 99, iter: 36500/40000, loss: 0.6181, lr: 0.001117, batch_cost: 0.8118, reader_cost: 0.00023, ips: 2.4635 samples/sec | ETA 00:47:21
2021-09-03 17:41:09 [INFO]	[TRAIN] epoch: 99, iter: 36510/40000, loss: 0.6169, lr: 0.001114, batch_cost: 0.8038, reader_cost: 0.00024, ips: 2.4882 samples/sec | ETA 00:46:45
2021-09-03 17:41:17 [INFO]	[TRAIN] epoch: 99, iter: 36520/40000, loss: 0.6004, lr: 0.001111, batch_cost: 0.8039, reader_cost: 0.00023, ips: 2.4880 samples/sec | ETA 00:46:37
2021-09-03 17:41:25 [INFO]	[TRAIN] epoch: 99, iter: 36530/40000, loss: 0.5816, lr: 0.001108, batch_cost: 0.7924, reader_cost: 0.00021, ips: 2.5239 samples/sec | ETA 00:45:49
2021-09-03 17:41:33 [INFO]	[TRAIN] epoch: 99, iter: 36540/40000, loss: 0.6102, lr: 0.001105, batch_cost: 0.7938, reader_cost: 0.00023, ips: 2.5197 samples/sec | ETA 00:45:46
2021-09-03 17:41:41 [INFO]	[TRAIN] epoch: 99, iter: 36550/40000, loss: 0.5494, lr: 0.001102, batch_cost: 0.7964, reader_cost: 0.00022, ips: 2.5113 samples/sec | ETA 00:45:47
2021-09-03 17:41:49 [INFO]	[TRAIN] epoch: 99, iter: 36560/40000, loss: 0.4979, lr: 0.001099, batch_cost: 0.8002, reader_cost: 0.00022, ips: 2.4995 samples/sec | ETA 00:45:52
2021-09-03 17:41:57 [INFO]	[TRAIN] epoch: 99, iter: 36570/40000, loss: 0.5410, lr: 0.001097, batch_cost: 0.7964, reader_cost: 0.00022, ips: 2.5113 samples/sec | ETA 00:45:31
2021-09-03 17:42:05 [INFO]	[TRAIN] epoch: 99, iter: 36580/40000, loss: 0.6011, lr: 0.001094, batch_cost: 0.7984, reader_cost: 0.00023, ips: 2.5051 samples/sec | ETA 00:45:30
2021-09-03 17:42:13 [INFO]	[TRAIN] epoch: 99, iter: 36590/40000, loss: 0.5970, lr: 0.001091, batch_cost: 0.8189, reader_cost: 0.00024, ips: 2.4424 samples/sec | ETA 00:46:32
2021-09-03 17:42:21 [INFO]	[TRAIN] epoch: 99, iter: 36600/40000, loss: 0.6321, lr: 0.001088, batch_cost: 0.8221, reader_cost: 0.00023, ips: 2.4328 samples/sec | ETA 00:46:35
2021-09-03 17:42:29 [INFO]	[TRAIN] epoch: 99, iter: 36610/40000, loss: 0.6375, lr: 0.001085, batch_cost: 0.8192, reader_cost: 0.00023, ips: 2.4413 samples/sec | ETA 00:46:17
2021-09-03 17:42:38 [INFO]	[TRAIN] epoch: 99, iter: 36620/40000, loss: 0.5741, lr: 0.001082, batch_cost: 0.8229, reader_cost: 0.00023, ips: 2.4304 samples/sec | ETA 00:46:21
2021-09-03 17:42:46 [INFO]	[TRAIN] epoch: 99, iter: 36630/40000, loss: 0.5367, lr: 0.001079, batch_cost: 0.8129, reader_cost: 0.00021, ips: 2.4602 samples/sec | ETA 00:45:39
2021-09-03 17:42:54 [INFO]	[TRAIN] epoch: 99, iter: 36640/40000, loss: 0.6644, lr: 0.001076, batch_cost: 0.8123, reader_cost: 0.00022, ips: 2.4623 samples/sec | ETA 00:45:29
2021-09-03 17:43:02 [INFO]	[TRAIN] epoch: 99, iter: 36650/40000, loss: 0.5647, lr: 0.001074, batch_cost: 0.8178, reader_cost: 0.00022, ips: 2.4455 samples/sec | ETA 00:45:39
2021-09-03 17:43:10 [INFO]	[TRAIN] epoch: 99, iter: 36660/40000, loss: 0.5955, lr: 0.001071, batch_cost: 0.8181, reader_cost: 0.00023, ips: 2.4445 samples/sec | ETA 00:45:32
2021-09-03 17:43:19 [INFO]	[TRAIN] epoch: 99, iter: 36670/40000, loss: 0.6029, lr: 0.001068, batch_cost: 0.8186, reader_cost: 0.00023, ips: 2.4431 samples/sec | ETA 00:45:26
2021-09-03 17:43:27 [INFO]	[TRAIN] epoch: 99, iter: 36680/40000, loss: 0.6564, lr: 0.001065, batch_cost: 0.8273, reader_cost: 0.00022, ips: 2.4174 samples/sec | ETA 00:45:46
2021-09-03 17:43:35 [INFO]	[TRAIN] epoch: 99, iter: 36690/40000, loss: 0.6391, lr: 0.001062, batch_cost: 0.8169, reader_cost: 0.00022, ips: 2.4482 samples/sec | ETA 00:45:04
2021-09-03 17:43:43 [INFO]	[TRAIN] epoch: 99, iter: 36700/40000, loss: 0.5061, lr: 0.001059, batch_cost: 0.8142, reader_cost: 0.00023, ips: 2.4565 samples/sec | ETA 00:44:46
2021-09-03 17:43:51 [INFO]	[TRAIN] epoch: 99, iter: 36710/40000, loss: 0.5225, lr: 0.001056, batch_cost: 0.8244, reader_cost: 0.00022, ips: 2.4259 samples/sec | ETA 00:45:12
2021-09-03 17:44:00 [INFO]	[TRAIN] epoch: 99, iter: 36720/40000, loss: 0.5635, lr: 0.001053, batch_cost: 0.8262, reader_cost: 0.00022, ips: 2.4206 samples/sec | ETA 00:45:10
2021-09-03 17:44:08 [INFO]	[TRAIN] epoch: 99, iter: 36730/40000, loss: 0.5924, lr: 0.001050, batch_cost: 0.8111, reader_cost: 0.00021, ips: 2.4656 samples/sec | ETA 00:44:12
2021-09-03 17:44:16 [INFO]	[TRAIN] epoch: 99, iter: 36740/40000, loss: 0.6024, lr: 0.001048, batch_cost: 0.7938, reader_cost: 0.00022, ips: 2.5194 samples/sec | ETA 00:43:07
2021-09-03 17:44:24 [INFO]	[TRAIN] epoch: 99, iter: 36750/40000, loss: 0.5700, lr: 0.001045, batch_cost: 0.7907, reader_cost: 0.00021, ips: 2.5293 samples/sec | ETA 00:42:49
2021-09-03 17:44:31 [INFO]	[TRAIN] epoch: 99, iter: 36760/40000, loss: 0.6631, lr: 0.001042, batch_cost: 0.7913, reader_cost: 0.00022, ips: 2.5275 samples/sec | ETA 00:42:43
2021-09-03 17:44:39 [INFO]	[TRAIN] epoch: 99, iter: 36770/40000, loss: 0.5583, lr: 0.001039, batch_cost: 0.7928, reader_cost: 0.00021, ips: 2.5227 samples/sec | ETA 00:42:40
2021-09-03 17:44:48 [INFO]	[TRAIN] epoch: 99, iter: 36780/40000, loss: 0.5792, lr: 0.001036, batch_cost: 0.8144, reader_cost: 0.00021, ips: 2.4557 samples/sec | ETA 00:43:42
2021-09-03 17:44:56 [INFO]	[TRAIN] epoch: 99, iter: 36790/40000, loss: 0.6284, lr: 0.001033, batch_cost: 0.8391, reader_cost: 0.00022, ips: 2.3836 samples/sec | ETA 00:44:53
2021-09-03 17:45:04 [INFO]	[TRAIN] epoch: 99, iter: 36800/40000, loss: 0.6163, lr: 0.001030, batch_cost: 0.7946, reader_cost: 0.00021, ips: 2.5171 samples/sec | ETA 00:42:22
2021-09-03 17:45:12 [INFO]	[TRAIN] epoch: 99, iter: 36810/40000, loss: 0.7080, lr: 0.001027, batch_cost: 0.7933, reader_cost: 0.00021, ips: 2.5213 samples/sec | ETA 00:42:10
2021-09-03 17:45:20 [INFO]	[TRAIN] epoch: 99, iter: 36820/40000, loss: 0.5975, lr: 0.001024, batch_cost: 0.7868, reader_cost: 0.00017, ips: 2.5418 samples/sec | ETA 00:41:42
2021-09-03 17:45:32 [INFO]	[TRAIN] epoch: 100, iter: 36830/40000, loss: 0.5314, lr: 0.001021, batch_cost: 1.1902, reader_cost: 0.31746, ips: 1.6804 samples/sec | ETA 01:02:52
2021-09-03 17:45:40 [INFO]	[TRAIN] epoch: 100, iter: 36840/40000, loss: 0.5687, lr: 0.001019, batch_cost: 0.8049, reader_cost: 0.00037, ips: 2.4849 samples/sec | ETA 00:42:23
2021-09-03 17:45:48 [INFO]	[TRAIN] epoch: 100, iter: 36850/40000, loss: 0.6068, lr: 0.001016, batch_cost: 0.8033, reader_cost: 0.00023, ips: 2.4899 samples/sec | ETA 00:42:10
2021-09-03 17:45:56 [INFO]	[TRAIN] epoch: 100, iter: 36860/40000, loss: 0.5218, lr: 0.001013, batch_cost: 0.7987, reader_cost: 0.00023, ips: 2.5042 samples/sec | ETA 00:41:47
2021-09-03 17:46:04 [INFO]	[TRAIN] epoch: 100, iter: 36870/40000, loss: 0.6526, lr: 0.001010, batch_cost: 0.7977, reader_cost: 0.00022, ips: 2.5073 samples/sec | ETA 00:41:36
2021-09-03 17:46:12 [INFO]	[TRAIN] epoch: 100, iter: 36880/40000, loss: 0.6048, lr: 0.001007, batch_cost: 0.7969, reader_cost: 0.00022, ips: 2.5098 samples/sec | ETA 00:41:26
2021-09-03 17:46:20 [INFO]	[TRAIN] epoch: 100, iter: 36890/40000, loss: 0.6499, lr: 0.001004, batch_cost: 0.7948, reader_cost: 0.00022, ips: 2.5163 samples/sec | ETA 00:41:11
2021-09-03 17:46:28 [INFO]	[TRAIN] epoch: 100, iter: 36900/40000, loss: 0.5937, lr: 0.001001, batch_cost: 0.8069, reader_cost: 0.00022, ips: 2.4787 samples/sec | ETA 00:41:41
2021-09-03 17:46:36 [INFO]	[TRAIN] epoch: 100, iter: 36910/40000, loss: 0.6462, lr: 0.000998, batch_cost: 0.8056, reader_cost: 0.00022, ips: 2.4825 samples/sec | ETA 00:41:29
2021-09-03 17:46:44 [INFO]	[TRAIN] epoch: 100, iter: 36920/40000, loss: 0.6484, lr: 0.000995, batch_cost: 0.8048, reader_cost: 0.00022, ips: 2.4850 samples/sec | ETA 00:41:18
2021-09-03 17:46:52 [INFO]	[TRAIN] epoch: 100, iter: 36930/40000, loss: 0.6407, lr: 0.000992, batch_cost: 0.8092, reader_cost: 0.00022, ips: 2.4716 samples/sec | ETA 00:41:24
2021-09-03 17:47:00 [INFO]	[TRAIN] epoch: 100, iter: 36940/40000, loss: 0.5742, lr: 0.000990, batch_cost: 0.8066, reader_cost: 0.00023, ips: 2.4794 samples/sec | ETA 00:41:08
2021-09-03 17:47:08 [INFO]	[TRAIN] epoch: 100, iter: 36950/40000, loss: 0.6174, lr: 0.000987, batch_cost: 0.8114, reader_cost: 0.00022, ips: 2.4647 samples/sec | ETA 00:41:14
2021-09-03 17:47:16 [INFO]	[TRAIN] epoch: 100, iter: 36960/40000, loss: 0.5899, lr: 0.000984, batch_cost: 0.7996, reader_cost: 0.00023, ips: 2.5012 samples/sec | ETA 00:40:30
2021-09-03 17:47:24 [INFO]	[TRAIN] epoch: 100, iter: 36970/40000, loss: 0.6412, lr: 0.000981, batch_cost: 0.7995, reader_cost: 0.00022, ips: 2.5016 samples/sec | ETA 00:40:22
2021-09-03 17:47:32 [INFO]	[TRAIN] epoch: 100, iter: 36980/40000, loss: 0.6113, lr: 0.000978, batch_cost: 0.7977, reader_cost: 0.00023, ips: 2.5071 samples/sec | ETA 00:40:09
2021-09-03 17:47:40 [INFO]	[TRAIN] epoch: 100, iter: 36990/40000, loss: 0.5997, lr: 0.000975, batch_cost: 0.7945, reader_cost: 0.00022, ips: 2.5172 samples/sec | ETA 00:39:51
2021-09-03 17:47:48 [INFO]	[TRAIN] epoch: 100, iter: 37000/40000, loss: 0.6163, lr: 0.000972, batch_cost: 0.8136, reader_cost: 0.00022, ips: 2.4581 samples/sec | ETA 00:40:40
2021-09-03 17:47:56 [INFO]	[TRAIN] epoch: 100, iter: 37010/40000, loss: 0.5859, lr: 0.000969, batch_cost: 0.8038, reader_cost: 0.00022, ips: 2.4883 samples/sec | ETA 00:40:03
2021-09-03 17:48:04 [INFO]	[TRAIN] epoch: 100, iter: 37020/40000, loss: 0.6415, lr: 0.000966, batch_cost: 0.7965, reader_cost: 0.00022, ips: 2.5111 samples/sec | ETA 00:39:33
2021-09-03 17:48:12 [INFO]	[TRAIN] epoch: 100, iter: 37030/40000, loss: 0.5514, lr: 0.000963, batch_cost: 0.8066, reader_cost: 0.00023, ips: 2.4796 samples/sec | ETA 00:39:55
2021-09-03 17:48:20 [INFO]	[TRAIN] epoch: 100, iter: 37040/40000, loss: 0.5268, lr: 0.000960, batch_cost: 0.7926, reader_cost: 0.00023, ips: 2.5233 samples/sec | ETA 00:39:06
2021-09-03 17:48:28 [INFO]	[TRAIN] epoch: 100, iter: 37050/40000, loss: 0.5593, lr: 0.000957, batch_cost: 0.8038, reader_cost: 0.00023, ips: 2.4883 samples/sec | ETA 00:39:31
2021-09-03 17:48:36 [INFO]	[TRAIN] epoch: 100, iter: 37060/40000, loss: 0.6438, lr: 0.000955, batch_cost: 0.8099, reader_cost: 0.00023, ips: 2.4695 samples/sec | ETA 00:39:41
2021-09-03 17:48:44 [INFO]	[TRAIN] epoch: 100, iter: 37070/40000, loss: 0.6056, lr: 0.000952, batch_cost: 0.8110, reader_cost: 0.00022, ips: 2.4660 samples/sec | ETA 00:39:36
2021-09-03 17:48:52 [INFO]	[TRAIN] epoch: 100, iter: 37080/40000, loss: 0.6209, lr: 0.000949, batch_cost: 0.7976, reader_cost: 0.00022, ips: 2.5074 samples/sec | ETA 00:38:49
2021-09-03 17:49:01 [INFO]	[TRAIN] epoch: 100, iter: 37090/40000, loss: 0.6226, lr: 0.000946, batch_cost: 0.8552, reader_cost: 0.00022, ips: 2.3386 samples/sec | ETA 00:41:28
2021-09-03 17:49:09 [INFO]	[TRAIN] epoch: 100, iter: 37100/40000, loss: 0.5508, lr: 0.000943, batch_cost: 0.7920, reader_cost: 0.00023, ips: 2.5253 samples/sec | ETA 00:38:16
2021-09-03 17:49:17 [INFO]	[TRAIN] epoch: 100, iter: 37110/40000, loss: 0.6404, lr: 0.000940, batch_cost: 0.7916, reader_cost: 0.00022, ips: 2.5267 samples/sec | ETA 00:38:07
2021-09-03 17:49:25 [INFO]	[TRAIN] epoch: 100, iter: 37120/40000, loss: 0.6273, lr: 0.000937, batch_cost: 0.7969, reader_cost: 0.00022, ips: 2.5098 samples/sec | ETA 00:38:15
2021-09-03 17:49:33 [INFO]	[TRAIN] epoch: 100, iter: 37130/40000, loss: 0.5706, lr: 0.000934, batch_cost: 0.7992, reader_cost: 0.00022, ips: 2.5026 samples/sec | ETA 00:38:13
2021-09-03 17:49:41 [INFO]	[TRAIN] epoch: 100, iter: 37140/40000, loss: 0.6132, lr: 0.000931, batch_cost: 0.7866, reader_cost: 0.00022, ips: 2.5427 samples/sec | ETA 00:37:29
2021-09-03 17:49:49 [INFO]	[TRAIN] epoch: 100, iter: 37150/40000, loss: 0.6679, lr: 0.000928, batch_cost: 0.8058, reader_cost: 0.00022, ips: 2.4820 samples/sec | ETA 00:38:16
2021-09-03 17:49:57 [INFO]	[TRAIN] epoch: 100, iter: 37160/40000, loss: 0.6209, lr: 0.000925, batch_cost: 0.8011, reader_cost: 0.00023, ips: 2.4965 samples/sec | ETA 00:37:55
2021-09-03 17:50:05 [INFO]	[TRAIN] epoch: 100, iter: 37170/40000, loss: 0.6236, lr: 0.000922, batch_cost: 0.8132, reader_cost: 0.00023, ips: 2.4595 samples/sec | ETA 00:38:21
2021-09-03 17:50:13 [INFO]	[TRAIN] epoch: 100, iter: 37180/40000, loss: 0.5848, lr: 0.000919, batch_cost: 0.7963, reader_cost: 0.00023, ips: 2.5116 samples/sec | ETA 00:37:25
2021-09-03 17:50:21 [INFO]	[TRAIN] epoch: 100, iter: 37190/40000, loss: 0.5967, lr: 0.000916, batch_cost: 0.7842, reader_cost: 0.00019, ips: 2.5504 samples/sec | ETA 00:36:43
2021-09-03 17:50:28 [INFO]	[TRAIN] epoch: 100, iter: 37200/40000, loss: 0.5866, lr: 0.000914, batch_cost: 0.7851, reader_cost: 0.00017, ips: 2.5475 samples/sec | ETA 00:36:38
2021-09-03 17:50:40 [INFO]	[TRAIN] epoch: 101, iter: 37210/40000, loss: 0.6706, lr: 0.000911, batch_cost: 1.1562, reader_cost: 0.28878, ips: 1.7298 samples/sec | ETA 00:53:45
2021-09-03 17:50:48 [INFO]	[TRAIN] epoch: 101, iter: 37220/40000, loss: 0.6833, lr: 0.000908, batch_cost: 0.7961, reader_cost: 0.00038, ips: 2.5124 samples/sec | ETA 00:36:53
2021-09-03 17:50:56 [INFO]	[TRAIN] epoch: 101, iter: 37230/40000, loss: 0.6598, lr: 0.000905, batch_cost: 0.7896, reader_cost: 0.00022, ips: 2.5328 samples/sec | ETA 00:36:27
2021-09-03 17:51:04 [INFO]	[TRAIN] epoch: 101, iter: 37240/40000, loss: 0.7037, lr: 0.000902, batch_cost: 0.8135, reader_cost: 0.00022, ips: 2.4584 samples/sec | ETA 00:37:25
2021-09-03 17:51:12 [INFO]	[TRAIN] epoch: 101, iter: 37250/40000, loss: 0.5979, lr: 0.000899, batch_cost: 0.7957, reader_cost: 0.00022, ips: 2.5136 samples/sec | ETA 00:36:28
2021-09-03 17:51:20 [INFO]	[TRAIN] epoch: 101, iter: 37260/40000, loss: 0.5867, lr: 0.000896, batch_cost: 0.7955, reader_cost: 0.00022, ips: 2.5142 samples/sec | ETA 00:36:19
2021-09-03 17:51:28 [INFO]	[TRAIN] epoch: 101, iter: 37270/40000, loss: 0.6322, lr: 0.000893, batch_cost: 0.7947, reader_cost: 0.00022, ips: 2.5166 samples/sec | ETA 00:36:09
2021-09-03 17:51:36 [INFO]	[TRAIN] epoch: 101, iter: 37280/40000, loss: 0.6004, lr: 0.000890, batch_cost: 0.7887, reader_cost: 0.00022, ips: 2.5357 samples/sec | ETA 00:35:45
2021-09-03 17:51:44 [INFO]	[TRAIN] epoch: 101, iter: 37290/40000, loss: 0.6156, lr: 0.000887, batch_cost: 0.7876, reader_cost: 0.00022, ips: 2.5394 samples/sec | ETA 00:35:34
2021-09-03 17:51:52 [INFO]	[TRAIN] epoch: 101, iter: 37300/40000, loss: 0.5494, lr: 0.000884, batch_cost: 0.8038, reader_cost: 0.00022, ips: 2.4881 samples/sec | ETA 00:36:10
2021-09-03 17:52:00 [INFO]	[TRAIN] epoch: 101, iter: 37310/40000, loss: 0.5285, lr: 0.000881, batch_cost: 0.7934, reader_cost: 0.00022, ips: 2.5209 samples/sec | ETA 00:35:34
2021-09-03 17:52:08 [INFO]	[TRAIN] epoch: 101, iter: 37320/40000, loss: 0.4980, lr: 0.000878, batch_cost: 0.7975, reader_cost: 0.00022, ips: 2.5077 samples/sec | ETA 00:35:37
2021-09-03 17:52:16 [INFO]	[TRAIN] epoch: 101, iter: 37330/40000, loss: 0.5981, lr: 0.000875, batch_cost: 0.8085, reader_cost: 0.00022, ips: 2.4737 samples/sec | ETA 00:35:58
2021-09-03 17:52:24 [INFO]	[TRAIN] epoch: 101, iter: 37340/40000, loss: 0.5754, lr: 0.000872, batch_cost: 0.8273, reader_cost: 0.00023, ips: 2.4176 samples/sec | ETA 00:36:40
2021-09-03 17:52:32 [INFO]	[TRAIN] epoch: 101, iter: 37350/40000, loss: 0.5768, lr: 0.000869, batch_cost: 0.7978, reader_cost: 0.00022, ips: 2.5070 samples/sec | ETA 00:35:14
2021-09-03 17:52:40 [INFO]	[TRAIN] epoch: 101, iter: 37360/40000, loss: 0.6005, lr: 0.000866, batch_cost: 0.7980, reader_cost: 0.00022, ips: 2.5062 samples/sec | ETA 00:35:06
2021-09-03 17:52:48 [INFO]	[TRAIN] epoch: 101, iter: 37370/40000, loss: 0.6313, lr: 0.000863, batch_cost: 0.8039, reader_cost: 0.00022, ips: 2.4879 samples/sec | ETA 00:35:14
2021-09-03 17:52:56 [INFO]	[TRAIN] epoch: 101, iter: 37380/40000, loss: 0.5994, lr: 0.000861, batch_cost: 0.7955, reader_cost: 0.00021, ips: 2.5143 samples/sec | ETA 00:34:44
2021-09-03 17:53:04 [INFO]	[TRAIN] epoch: 101, iter: 37390/40000, loss: 0.5929, lr: 0.000858, batch_cost: 0.8042, reader_cost: 0.00021, ips: 2.4870 samples/sec | ETA 00:34:58
2021-09-03 17:53:12 [INFO]	[TRAIN] epoch: 101, iter: 37400/40000, loss: 0.5654, lr: 0.000855, batch_cost: 0.8067, reader_cost: 0.00022, ips: 2.4792 samples/sec | ETA 00:34:57
2021-09-03 17:53:20 [INFO]	[TRAIN] epoch: 101, iter: 37410/40000, loss: 0.5891, lr: 0.000852, batch_cost: 0.8211, reader_cost: 0.00022, ips: 2.4357 samples/sec | ETA 00:35:26
